Room ID,Room Number,Cost Center ID,Room Name,Room Function Notes,Notes,Area Import,Headwall Count,Bed Count,Bed Status,Air Tested,Floor Id
9386,4384,125,STRESS ECHO,,,204,,,,,MER_4
9387,4385,125,TOILET,,,48,,,,,MER_4
9388,4386,125,TREAD 3,,,219,,,,,MER_4
9389,4388,125,ECHO 3,,,160,,,,,MER_4
9390,4390,125,TREAD 2,,,216,,,,,MER_4
9391,4392,125,ECHO 2,,,163,,,,,MER_4
9392,4394,125,TREAD 1,,,219,,,,,MER_4
9393,4396,125,ECHO 1,,,160,,,,,MER_4
9394,4398,125,EKG HOLTER,,,133,,,,,MER_4
9395,5001,3,OFFICE - PCC,,,140,,,,,MER_5
9396,5001A,228,ELEC,,,19,,,,,MER_5
9397,5002 A/B,3,,REMOVED BEDS (2),,324,,,REMOVED 7/22/14,,MER_5
9398,5003,3,LINEN,,,15,,,,,MER_5
9399,5005,3,TUB ROOM,,,48,,,,,MER_5
9400,5006 A/B,3,,REMOVED BEDS (2),,338,,,REMOVED 7/22/14,,MER_5
9401,5007,3,OFFICE,,SITZ BATH really,76,,,,,MER_5
9402,5010,3,,REMOVED BED,,244,,,REMOVED 7/22/14,,MER_5
9406,3067,3,STORAGE,,,39,,,,,MER_3
9407,3341A,363,STORAGE,,,7,,,,,MER_3
9409,3390 A/B,363,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,437,,2,SUSPENDED 7/22/14,,MER_3
9410,G119B,616,,UNKNOWN / was SECURITY,,210,,,,,MER_GL
9411,2304,484,OFFICE,REMOVED BEDS (2),,254,,,REMOVED 7/22/14,NO,MER_2
9412,2308 A/B/C/D,484,OFFICE,REMOVED BEDS (4),,380,,,REMOVED 7/22/14,,MER_2
9413,2309,484,SHOWER,,,33,,,,,MER_2
9414,2316,484,OFFICE,REMOVED BED,,192,,,REMOVED 7/22/14,,MER_2
9415,2318,633,OFFICE - PICC,REMOVED BED,,202,,,REMOVED 7/22/14,,MER_2
9416,2320,632,OFFICE,,,281,,,,,MER_2
9417,2325,484,STORAGE,,,45,,,,YES,MER_2
9418,2326,484,OFFICE,,,222,,,,,MER_2
9419,2338,632,OFFICE,REMOVED BEDS (4),,370,,,REMOVED 2005 OR EARLIER,,MER_2
9420,2340 A/B/C,323,OFFICE - INFECTION CONTROL,REMOVED BEDS (3),,366,,,REMOVED 2005 OR EARLIER,,MER_2
9421,2341,239,TELE BOOTH,,,19,,,,,MER_2
9422,2343,68,MEDICATION,,,100,,,,,MER_2
9423,2345,236,STORAGE,,,28,,,,,MER_2
9424,2346 A/B/C,484,OFFICE,REMOVED BEDS (3),,300,,,REMOVED 7/22/14,,MER_2
9425,2348 A/B,17,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,311,,2,SUSPENDED 7/22/14,,MER_2
9426,2349,17,TOILET - WOMENS ADA,,,53,,,,,MER_2
9427,2351,17,TOILET - MENS ADA,,,55,,,,,MER_2
9428,2352,17,SUSPENDED BED,SUSPENDED BED,,226,,1,SUSPENDED 7/22/14,,MER_2
9429,2353,236,JANITOR,,,35,,,,,MER_2
9430,2354,17,SUSPENDED BED,SUSPENDED BED,,297,,1,SUSPENDED 7/22/14,,MER_2
9431,2355,17,BLANKET WARMING,,,29,,,,NO,MER_2
9432,2356,17,SUSPENDED BED,SUSPENDED BED,,211,,1,SUSPENDED 7/22/14,,MER_2
9433,2357,17,WAITING - VISITOR,,,125,,,,,MER_2
9434,2358,17,SUSPENDED BED,SUSPENDED BED,,210,,1,SUSPENDED 7/22/14,,MER_2
9435,2360,17,SUSPENDED BED,SUSPENDED BED,,221,,1,SUSPENDED 7/22/14,,MER_2
9436,2361,17,DICTATION,,,106,,,,,MER_2
9437,2362,17,SUSPENDED BED,SUSPENDED BED,,210,,1,SUSPENDED 7/22/14,,MER_2
9438,2364,17,SUSPENDED BED,SUSPENDED BED,,221,,1,SUSPENDED 7/22/14,,MER_2
9439,2365,17,CLEAN UTILITY,,,120,,,,YES,MER_2
9440,2366,17,SUSPENDED BED,SUSPENDED BED,,210,,1,SUSPENDED 7/22/14,,MER_2
9441,2367,17,MEDICATION,,,130,,,,,MER_2
9442,2368,17,SUSPENDED BED,SUSPENDED BED,,210,,1,SUSPENDED 7/22/14,,MER_2
9443,2369,17,SOILED UTILITY,,,75,,,,YES,MER_2
9444,2370,17,SUSPENDED BED,SUSPENDED BED,,210,,1,SUSPENDED 7/22/14,,MER_2
9445,2371,17,PANTRY,,,69,,,,,MER_2
9446,2372,17,SUSPENDED BED,SUSPENDED BED,,221,,1,SUSPENDED 7/22/14,,MER_2
9447,2373,236,JANITOR,,,31,,,,,MER_2
9448,2374,17,SUSPENDED BED,SUSPENDED BED,,210,,1,SUSPENDED 7/22/14,,MER_2
9449,2375,17,STORAGE,,,19,,,,,MER_2
9450,2376,17,SUSPENDED BED,SUSPENDED BED,,221,,1,SUSPENDED 7/22/14,,MER_2
9451,2377,17,NURSE MANAGER,,,80,,,,,MER_2
9452,2378,17,SUSPENDED BED,SUSPENDED BED,,210,,1,SUSPENDED 7/22/14,,MER_2
9453,2380,17,SUSPENDED BED,SUSPENDED BED,,216,,1,SUSPENDED 7/22/14,,MER_2
9454,2382,17,SUSPENDED BED,SUSPENDED BED,,220,,1,SUSPENDED 7/22/14,,MER_2
9455,2384,17,SUSPENDED BED,SUSPENDED BED,,221,,1,SUSPENDED 7/22/14,,MER_2
9456,2386,17,SUSPENDED BED,SUSPENDED BED,,223,,1,SUSPENDED 7/22/14,,MER_2
9457,2387,17,LOUNGE - STAFF,,,164,,,,,MER_2
9458,2388,17,SUSPENDED BED,SUSPENDED BED,,227,,1,SUSPENDED 7/22/14,,MER_2
9459,2389,17,TOILET - STAFF,,,48,,,,,MER_2
9460,2390,17,SUSPENDED BED,SUSPENDED BED,,222,,1,SUSPENDED 7/22/14,,MER_2
9461,2391,371,CASE MGMT,,,87,,,,,MER_2
9462,2392,17,SUSPENDED BED,SUSPENDED BED,,226,,1,SUSPENDED 7/22/14,,MER_2
9463,2393,17,OFFICE,,,75,,,,,MER_2
9464,2394,17,SUSPENDED BED,SUSPENDED BED,,227,,1,SUSPENDED 7/22/14,,MER_2
9465,2396 A/B,17,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,281,,2,SUSPENDED 7/22/14,,MER_2
9466,2397,17,LOCKERS,,,92,,,,,MER_2
9468,3001A,206,LINEN,,,18,,,,,MER_3
9469,3001,88,,UNKNOWN,,166,,,,,MER_3
9470,3002 A/B,3,,REMOVED BEDS (2),,334,,,REMOVED 7/22/14,,MER_3
9472,3005,3,TOILET - STAFF,,,37,,,,,MER_3
9473,3006 A/B,3,,REMOVED BEDS (2),,328,,,REMOVED 7/22/14,,MER_3
9474,3007,3,STORAGE,,,63,,,,,MER_3
9475,3009,3,PHARMACY,,,147,,,,NO,MER_3
9476,3010,3,,REMOVED BED,,213,,,REMOVED 7/22/14,,MER_3
9477,3012,3,,REMOVED BED,,254,,,REMOVED 7/22/14,,MER_3
9478,3013,3,NURSE SUPPORT,,,17,,,,,MER_3
9479,3013A,3,STORAGE,,,10,,,,,MER_3
9480,3014,3,,REMOVED BED,,229,,,REMOVED 7/22/14,,MER_3
9481,3015,3,TELEMETRY,,,40,,,,,MER_3
9482,3016,3,,REMOVED BED,,235,,,REMOVED 7/22/14,,MER_3
9483,3018,3,,REMOVED BED,,228,,,REMOVED 7/22/14,,MER_3
9484,3020,3,,REMOVED BED,,245,,,REMOVED 7/22/14,,MER_3
9485,3022,3,,REMOVED BED,,229,,,REMOVED 7/22/14,,MER_3
9486,3023,236,JANITOR,,,13,,,,,MER_3
9487,3024,3,,REMOVED BED,,219,,,REMOVED 7/22/14,,MER_3
9488,3025,3,STORAGE,,,35,,,,,MER_3
9489,3026,3,,REMOVED BED,,296,,,REMOVED 7/22/14,,MER_3
9490,3027,3,STORAGE,,,20,,,,,MER_3
9491,3028,3,,REMOVED BED,,188,,,REMOVED 7/22/14,,MER_3
9492,3030,3,,REMOVED BED,,226,,,REMOVED 7/22/14,,MER_3
9493,3032,3,,REMOVED BED,,221,,,REMOVED 7/22/14,,MER_3
9494,3033,3,STORAGE,,,35,,,,,MER_3
9495,3034,3,,REMOVED BEDS (4),,617,,,REMOVED 7/22/14,,MER_3
9496,3037,3,OFFICE,,,54,,,,,MER_3
9497,3042 A/B/C/D,3,,REMOVED BEDS (4),,625,,,REMOVED 7/22/14,,MER_3
9498,3050,3,,REMOVED BED,,303,,,REMOVED 7/22/14,,MER_3
9499,3052 A/B/C,3,,REMOVED BEDS (3),,469,,,REMOVED 7/22/14,,MER_3
9500,3055,3,CLEAN UTILITY,,,101,,,,YES,MER_3
9501,3057,3,SOILED UTILITY,,,103,,,,YES,MER_3
9502,3058 A/B/C,3,,REMOVED BEDS (3),,457,,,REMOVED 7/22/14,,MER_3
9503,3063,3,SHOWER,,,61,,,,,MER_3
9504,3064,3,NURSE LOUNGE,REMOVED BED,,277,,,REMOVED 7/22/14,,MER_3
9505,3059,3,OFFICE,,split room,83,,,,,MER_3
9506,3069,3,OFFICE,,,110,,,,,MER_3
9507,3071,236,JANITOR,,,17,,,,,MER_3
9508,3073,236,TRASH CHUTE,,,12,,,,,MER_3
9509,3075,236,JANITOR,,,81,,,,,MER_3
9510,3077,464,STORAGE,,,81,,,,,MER_3
9511,3101,228,ELEC,,,126,,,,,MER_3
9512,3102,152,PHARMACY - O R,,,109,,,,YES,MER_3
9513,3103,88,OFFICE,,,122,,,,,MER_3
9514,3104,88,CONTROL,,,191,,,,,MER_3
9515,3105,88,OFFICE,,,116,,,,,MER_3
9516,3106,88,SCHEDULING,,,125,,,,,MER_3
9517,3107,88,WORK ROOM - ANESTHESIA,,,513,,,,NO,MER_3
9518,3109,88,LOUNGE,,,190,,,,,MER_3
9519,3113,120,LAB - PATHOLOGY,HOODS,,375,,,,YES,MER_3
9520,3116,88,DECONTAMINATION,,,212,,,,YES,MER_3
9521,3120,88,O R 1,,,512,,,,YES,MER_3
9522,3122,88,O R 2,,,514,,,,YES,MER_3
9523,3122A,88,SUPPLY,,,88,,,,,MER_3
9524,3123,88,STORAGE,,,234,,,,,MER_3
9525,3124,88,O R 3,,,541,,,,YES,MER_3
9526,3125,88,FILM PROCESS,,,88,,,,,MER_3
9527,3125A,88,DARK ROOM,,,102,,,,,MER_3
9528,3124A,228,STORAGE,,,62,,,,,MER_3
9529,3126,88,O R 4,,,526,,,,YES,MER_3
9530,3127,88,TOILET,,,70,,,,,MER_3
9531,3128,88,O R 5,,,486,,,,YES,MER_3
9532,3128A,236,JANITOR,,,82,,,,,MER_3
9533,3129,88,STORAGE,,,134,,,,,MER_3
9534,3130,88,O R 6,,,610,,,,YES,MER_3
9535,3131,88,CONTROL,,,109,,,,,MER_3
9536,3132,88,O R 7,,,557,,,,YES,MER_3
9537,3133,88,STERILE CORE,,,1356,,,,YES,MER_3
9538,3134,88,O R 8,,,483,,,,YES,MER_3
9539,3135,88,STERILE CORE,,,1058,,,,YES,MER_3
9540,3144B,88,STORAGE,,,41,,,,,MER_3
9541,3136,88,O R 9,,,575,,,,YES,MER_3
9542,3137,88,WORK ROOM / EQUIP,,,417,,,,,MER_3
9543,3137A,88,CONTROL,,,128,,,,,MER_3
9544,3138,88,O R 10,,,568,,,,YES,MER_3
9545,3140,88,O R 11,,,489,,,,YES,MER_3
9546,3141,88,STORAGE,,,68,,,,,MER_3
9547,3142,88,O R 12,,,461,,,,YES,MER_3
9548,3143,88,TOILET,,,67,,,,,MER_3
9549,3144,88,RECOVERY - O R,,,551,,,,YES,MER_3
9550,3144A,88,RECOVERY - O R,,,801,,,,YES,MER_3
9551,3145,88,SOILED UTILITY,,,146,,,,YES,MER_3
9552,3146,88,ISOLATION,,,100,,,,YES,MER_3
9553,3147,88,CLEAN UTILITY,,,153,,,,YES,MER_3
9554,3148,156,LAB - RESP ABG,,,99,,,,NO,MER_3
9555,3157,236,JANITOR,,,67,,,,,MER_3
9556,3158,5,CONFERENCE,,,243,,,,,MER_3
9557,3159,5,OFFICE,,,76,,,,,MER_3
9558,3160,5,1 BED,ACTIVE BED (CARDIAC ICU),,192,,1,ACTIVE 7/22/14,,MER_3
9559,3161,5,PRINTING,,,41,,,,,MER_3
9560,3162,5,1 BED,ACTIVE BED (CARDIAC ICU),,239,,1,ACTIVE 7/22/14,,MER_3
9561,3163,5,TOILET - STAFF,,,43,,,,,MER_3
9562,3164,5,1 BED,ACTIVE BED (CARDIAC ICU),,205,,1,ACTIVE 7/22/14,,MER_3
9563,3166,5,1 BED,ACTIVE BED (CARDIAC ICU),,185,,1,ACTIVE 7/22/14,,MER_3
9564,3167,5,CLEAN UTILITY,,,100,,,,YES,MER_3
9565,3168,5,1 BED,ACTIVE BED (CARDIAC ICU),,212,,1,ACTIVE 7/22/14,,MER_3
9566,3169,5,PANTRY,,,80,,,,,MER_3
9567,3170,5,1 BED,ACTIVE BED (CARDIAC ICU),,198,,1,ACTIVE 7/22/14,,MER_3
9568,3171,88,SOILED UTILITY,,,79,,,,YES,MER_3
9569,3175,373,WAITING,,,99,,,,,MER_3
9571,3177,228,MECH,,,97,,,,,MER_3
9573,3179,88,OFFICE,,,133,,,,,MER_3
9574,3180,282,OFFICE,,,426,,,,,MER_3
9575,3185,373,STERILE INSTR SUPPLY,,,1421,,,,YES,MER_3
9576,3185A,88,CLEAN UTILITY,,,256,,,,YES,MER_3
9577,3185B,88,CONSULT,,,101,,,,,MER_3
9578,3185C,373,TOILET,,,30,,,,,MER_3
9579,3185D,88,STORAGE,,,29,,,,,MER_3
9580,3185E,373,OFFICE,,,104,,,,,MER_3
9581,3185F,373,TOILET,,,26,,,,,MER_3
9582,FCM 3191,357,TOILET - WOMENS ADA,,,84,,,,,MER_3
9583,FCM 3195,357,TOILET - MENS,,,64,,,,,MER_3
9584,3201,96,PRE / POST OP TESTING,,,106,,,,NO,MER_3
9585,3201A,96,TOILET - STAFF,,,26,,,,,MER_3
9586,3202,96,,HEADWALLS (2) / REMOVED BEDS (2),,343,2,,REMOVED 2005 OR EARLIER,,MER_3
9587,3203,96,STORAGE,,,177,,,,,MER_3
9588,3206,96,,HEADWALLS (2) / REMOVED BEDS (2),,367,2,,REMOVED 2005 OR EARLIER,,MER_3
9589,3205,96,EXAM,,,111,,,,,MER_3
9590,3210,96,,HEADWALLS (2) / REMOVED BEDS (2),,364,2,,REMOVED 2005 OR EARLIER,,MER_3
9591,3207,96,REGISTRATION,,,137,,,,,MER_3
9592,3214,96,,HEADWALLS (2) / REMOVED BEDS (2),,367,2,,REMOVED 2005 OR EARLIER,,MER_3
9593,3209,96,MEDICATION,,,151,,,,,MER_3
9594,3218,96,,HEADWALL / REMOVED BED,,361,1,,REMOVED 2005 OR EARLIER,,MER_3
9595,3211,96,CLEAN UTILITY,,,139,,,,YES,MER_3
9596,3222,96,,HEADWALLS (2) / REMOVED BEDS (2),,370,2,,REMOVED 2005 OR EARLIER,,MER_3
9597,3213,96,SOILED UTILITY,,,111,,,,YES,MER_3
9598,3226,96,,HEADWALLS (2) / REMOVED BEDS (2),,370,2,,REMOVED 2005 OR EARLIER,,MER_3
9599,3215,96,STORAGE,,,43,,,,,MER_3
9600,3230,96,,HEADWALLS (2) / REMOVED BEDS (2),,430,2,,REMOVED 2005 OR EARLIER,,MER_3
9601,3217,96,JANITOR,,,29,,,,,MER_3
9602,3234,96,EYE PROCEDURE,HEADWALLS (2) / REMOVED BEDS (2),,425,2,,REMOVED 2005 OR EARLIER,NO,MER_3
9603,3219,96,SOILED UTILITY,,,43,,,,YES,MER_3
9604,3238,96,RECOVERY AREA,HEADWALLS (6) / REMOVED BEDS (6),,1056,6,,REMOVED 2005 OR EARLIER,YES,MER_3
9605,3221A,96,TOILET,,,23,,,,,MER_3
9606,3221B,96,TOILET,,,37,,,,,MER_3
9607,3222A,96,TOILET,,,118,,,,,MER_3
9608,3223,96,LOCKERS,,,211,,,,,MER_3
9609,3223A,96,TOILET,,,122,,,,,MER_3
9610,3225,96,LOUNGE - STAFF,,,219,,,,,MER_3
9611,3225A,96,LOCKERS,,,102,,,,,MER_3
9612,3225B,88,OFFICE,,,78,,,,,MER_3
9613,3225C,88,LOUNGE,,,204,,,,,MER_3
9615,3227,96,PANTRY,,,52,,,,,MER_3
9616,3301,565,ORTHO SERV LINE,,,79,,,,,MER_3
9617,3303,88,,UNKNOWN,,219,,,,,MER_3
9618,3305,3,LAUNDRY CHUTE,,,65,,,,,MER_3
9619,3306,400,,UNKNOWN since 7/22/14,,118,,,,,MER_3
9620,3307,3,JANITOR,,,33,,,,,MER_3
9621,3310,400,,UNKNOWN,,235,,,,NO,MER_3
9622,3311,400,TOILET,,,65,,,,,MER_3
9623,3319,228,ELEC,,,47,,,,,MER_3
9624,3320,400,FAMILY ROOM,,,150,,,,,MER_3
9625,3323,400,WAITING - FAMILY RESOURCE CENTER,,,1472,,,,,MER_3
9626,3327,400,,UNKNOWN,,199,,,,NO,MER_3
9628,3330,228,ELEC,,,109,,,,,MER_3
9629,3331,400,TOILET,,,62,,,,,MER_3
9630,3331A,236,JANITOR,,,15,,,,,MER_3
9631,3333,400,FAMILY ROOM,,,94,,,,,MER_3
9632,3335,400,LOUNGE - STAFF,,,141,,,,,MER_3
9633,3337,400,STORAGE,,,36,,,,,MER_3
9634,3340,400,CONFERENCE,,,293,,,,,MER_3
9635,3341,363,TOILET - ADA,,,73,,,,,MER_3
9636,3342,363,SUSPENDED BED (ISOL) - NEG PRESS,ASK DIANE: remodel in progress 9/6/16,,356,,1,"ASK DIANE ?? , SUSPENDED 7/22/14",YES,MER_3
9639,3343,363,TOILET - ADA,,,69,,,,,MER_3
9640,3346 A/B,363,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,284,,2,SUSPENDED 7/22/14,,MER_3
9642,3350 A/B,363,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,270,,2,SUSPENDED 7/22/14,,MER_3
9643,3354 A/B,363,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,359,,2,SUSPENDED 7/22/14,,MER_3
9644,3358,363,SUSPENDED BED,SUSPENDED BED,,235,,1,SUSPENDED 7/22/14,,MER_3
9645,3359,363,CONFERENCE,,,116,,,,,MER_3
9646,3360,363,SUSPENDED BED,SUSPENDED BED,,204,,1,SUSPENDED 7/22/14,,MER_3
9647,3362,363,SUSPENDED BED,SUSPENDED BED,,226,,1,SUSPENDED 7/22/14,,MER_3
9648,3363,363,MEDICATION,,,74,,,,,MER_3
9649,3364,363,SUSPENDED BED,SUSPENDED BED,,215,,1,SUSPENDED 7/22/14,,MER_3
9650,3365,363,CLEAN UTILITY,,,115,,,,YES,MER_3
9651,3366,363,SUSPENDED BED,SUSPENDED BED,,215,,1,SUSPENDED 7/22/14,,MER_3
9652,3367,363,SOILED UTILITY,,,78,,,,YES,MER_3
9653,3367A,363,SOILED UTILITY,,,10,,,,YES,MER_3
9654,3368 A/B,363,SUSPENDED BED,SUSPENDED BED,,439,,1,SUSPENDED 7/22/14,,MER_3
9656,3371,363,PANTRY,,,67,,,,,MER_3
9657,3372,363,SUSPENDED BED,SUSPENDED BED,,214,,1,SUSPENDED 7/22/14,,MER_3
9658,3373,363,TOILET - STAFF,,,52,,,,,MER_3
9659,3374,363,SUSPENDED BED,SUSPENDED BED,,223,,1,SUSPENDED 7/22/14,,MER_3
9660,3375,363,PCC,,,82,,,,,MER_3
9661,3376,363,SUSPENDED BED,SUSPENDED BED,,214,,1,SUSPENDED 7/22/14,,MER_3
9662,3378,363,SUSPENDED BED,SUSPENDED BED,,207,,1,SUSPENDED 7/22/14,,MER_3
9663,3380,363,SUSPENDED BED,SUSPENDED BED,,228,,1,SUSPENDED 7/22/14,,MER_3
9664,3382,363,SUSPENDED BED,SUSPENDED BED,,190,,1,SUSPENDED 7/22/14,,MER_3
9665,3383,363,STORAGE,,,24,,,,,MER_3
9666,3384,363,SUSPENDED BED,SUSPENDED BED,,225,,1,SUSPENDED 7/22/14,,MER_3
9667,3385A,363,STORAGE,,,10,,,,,MER_3
9668,3385,371,OFFICE,,,89,,,,,MER_3
9669,3386,363,SUSPENDED BED,SUSPENDED BED,,209,,1,SUSPENDED 7/22/14,,MER_3
9670,3387,363,LOUNGE - STAFF,,,202,,,,,MER_3
9671,3387A,363,LOCKERS,,,109,,,,,MER_3
9672,3388,363,SUSPENDED BED,SUSPENDED BED,,236,,1,SUSPENDED 7/22/14,,MER_3
9673,3389,363,STORAGE,,,33,,,,,MER_3
9676,3394,363,SUSPENDED BED (ISOL),SUSPENDED BED (ISOL),,222,,1,SUSPENDED 7/22/14,,MER_3
9677,3396,363,SUSPENDED BED,SUSPENDED BED,,230,,1,SUSPENDED 7/22/14,,MER_3
9678,3396A,363,TOILET,,,37,,,,,MER_3
9679,3399,363,TUB / STORAGE,,,59,,,,,MER_3
9680,4001,3,OFFICE - PCC,,,146,,,,,MER_4
9681,4001A,228,ELEC,,,11,,,,,MER_4
9682,4002 A/B,3,,REMOVED BEDS (2),,327,,,REMOVED 7/22/14,,MER_4
9683,4003,3,LINEN,,,17,,,,,MER_4
9684,4005,3,TOILET - STAFF,,,33,,,,,MER_4
9685,4008 A/B,3,,REMOVED BEDS (2),,318,,,REMOVED 7/22/14,,MER_4
9686,4007,3,OFFICE,,TUB ROOM,62,,,,,MER_4
9687,4009,3,SOILED UTILITY,,,103,,,,YES,MER_4
9688,4010,3,,REMOVED BED,,242,,,REMOVED 7/22/14,,MER_4
9689,4011,3,MEDICATION,,,98,,,,,MER_4
9690,4012,3,,REMOVED BED,,233,,,REMOVED 7/22/14,,MER_4
9691,4013,3,MEDICATION,,,120,,,,,MER_4
9692,4014,3,,REMOVED BED,,229,,,REMOVED 7/22/14,,MER_4
9693,4016,3,,REMOVED BED,,229,,,REMOVED 7/22/14,,MER_4
9694,4017,3,CASE MGMT,,,62,,,,,MER_4
9695,4018,3,,REMOVED BED,,228,,,REMOVED 7/22/14,,MER_4
9696,4020,3,,REMOVED BED,,245,,,REMOVED 7/22/14,,MER_4
9697,4021,236,STORAGE,,,18,,,,,MER_4
9698,4022,3,,REMOVED BED,,225,,,REMOVED 7/22/14,,MER_4
9699,4023,3,LINEN,,,35,,,,,MER_4
9700,4024,3,,REMOVED BED,,251,,,REMOVED 7/22/14,,MER_4
9701,4025,3,STORAGE,,,19,,,,,MER_4
9702,4026,3,,REMOVED BED,,249,,,REMOVED 7/22/14,,MER_4
9703,4028,3,,REMOVED BED,,217,,,REMOVED 7/22/14,,MER_4
9704,4030,3,,REMOVED BED,,212,,,REMOVED 7/22/14,,MER_4
9705,4032,3,,REMOVED BED,,269,,,REMOVED 7/22/14,,MER_4
9706,4033,236,JANITOR,,,59,,,,,MER_4
9707,4034 A/B/C/D,3,,REMOVED BEDS (4),,596,,,REMOVED 7/22/14,,MER_4
9708,4041,3,DICTATION,,,41,,,,,MER_4
9709,4041A,3,STORAGE,,,9,,,,,MER_4
9710,4042 A/B/C/D,3,,REMOVED BEDS (4),,539,,,REMOVED 7/22/14,,MER_4
9711,4050,3,,REMOVED BED,,409,,,REMOVED 7/22/14,,MER_4
9712,4052 A/B/C,3,,REMOVED BEDS (3),,457,,,REMOVED 7/22/14,,MER_4
9713,4057,3,LINEN,,,17,,,,,MER_4
9714,4058 A/B/C,3,,REMOVED BEDS (3),,471,,,REMOVED 7/22/14,,MER_4
9715,4061,3,CONFERENCE,,,81,,,,,MER_4
9716,4063,3,SHOWER,,,93,,,,,MER_4
9718,4064,3,,REMOVED BED,,257,,,REMOVED 7/22/14,,MER_4
9719,4065,228,MECH / STORAGE,,,95,,,,,MER_4
9720,4067,236,TRASH CHUTE,,,13,,,,,MER_4
9721,4069,236,STORAGE,,,18,,,,,MER_4
9722,4071,236,JANITOR,,,66,,,,,MER_4
9723,4073,464,STORAGE,,,86,,,,,MER_4
9724,FCM 4101,357,TOILET - MENS,,,85,,,,,MER_4
9725,4101A,228,ELEC,,,140,,,,,MER_4
9726,FCM 4103,357,TOILET - WOMENS,,,74,,,,,MER_4
9727,4107,5,TOILET - STAFF,,,49,,,,,MER_4
9728,4109,5,PANTRY,,,121,,,,,MER_4
9729,4110,5,1 BED,ACTIVE BED (ICU),,293,,1,ACTIVE 7/22/14,,MER_4
9730,4111,5,LAB - ABG,,,109,,,,NO,MER_4
9731,4112,5,1 BED,ACTIVE BED (ICU),,261,,1,ACTIVE 7/22/14,,MER_4
9732,4113,5,CONFERENCE,,,107,,,,,MER_4
9734,4115,5,LOCKERS,,,98,,,,,MER_4
9735,4116,5,1 BED,ACTIVE BED (ICU),,255,,1,ACTIVE 7/22/14,,MER_4
9736,4117,5,MEDICATION,,,99,,,,,MER_4
9737,4266 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,246,,2,SUSPENDED 7/22/14,,MER_4
9738,4270 A/B,26,SUSPENDED BEDS (2),SUSPENDED BEDS (2),,248,,2,SUSPENDED 7/22/14,,MER_4
9739,4274,26,SUSPENDED BED,SUSPENDED BED,,246,,1,SUSPENDED 7/22/14,,MER_4
9740,4275,371,OFFICE,,,87,,,,,MER_4
9741,4276,26,SUSPENDED BED,SUSPENDED BED,,241,,1,SUSPENDED 7/22/14,,MER_4
9742,4278,26,SUSPENDED BED,SUSPENDED BED,,240,,1,SUSPENDED 7/22/14,,MER_4
9743,4280,26,SUSPENDED BED,SUSPENDED BED,,234,,1,SUSPENDED 7/22/14,,MER_4
9744,4289,26,QUIET / WAITING,,,104,,,,,MER_4
9745,4301,152,PHARMACY,HOOD,,207,,,,YES,MER_4
9746,4303,26,OFFICE - PCC,,,76,,,,,MER_4
9747,4305,228,ELEC,,,103,,,,,MER_4
9748,4307,236,JANITOR,,,59,,,,,MER_4
9749,4309,206,DUMBWAITER,,,42,,,,,MER_4
9750,4311,169,LAB - GI,,,445,,,,YES,MER_4
9751,4311D,169,NURSE STATION,,,115,,,,,MER_4
9752,4313,169,GI TREATMENT 1,,,225,,,,YES,MER_4
9753,4317,169,CLEAN UTILITY,,,180,,,,YES,MER_4
9754,4321,169,SCOPE PROCESSING,,,132,,,,YES,MER_4
9755,4323,169,TOILET - ADA,,,64,,,,,MER_4
9756,4325,169,GI TREATMENT 2,,,228,,,,YES,MER_4
9757,4329A,156,OFFICE,,,66,,,,,MER_4
9758,4329B,156,OFFICE,,,92,,,,,MER_4
9759,4329,156,OFFICE,,,225,,,,,MER_4
9760,4331,178,GYM,,,376,,,,,MER_4
9761,4333,156,CONFERENCE,,,247,,,,,MER_4
9762,4339,156,STORAGE,,,51,,,,,MER_4
9763,4339A,156,STORAGE,,,13,,,,,MER_4
9764,4341A,178,EXAM,,,83,,,,,MER_4
9765,4341,178,TREATMENT,,,368,,,,,MER_4
9766,4341B,178,WORK ROOM,,,83,,,,,MER_4
9767,4343,156,STORAGE,,,201,,,,,MER_4
9768,4345,156,STORAGE,,,187,,,,,MER_4
9769,4350I,3,DIALYSIS - ISOL,HEADWALL / NEVER A BED,,120,1,,,YES,MER_4
9770,4350J,3,DIALYSIS - ISOL,HEADWALL / NEVER A BED,,126,1,,,YES,MER_4
9771,4350A,3,DIALYSIS - 8 STATIONS,,,2023,,,,NO,MER_4
9772,4351,3,SOILED UTILITY,,,63,,,,YES,MER_4
9773,4353,3,CLEAN UTILITY,,,78,,,,YES,MER_4
9774,4355,3,TECH WORK ROOM,,,212,,,,NO,MER_4
9775,4357,3,LOUNGE / LOCKERS / CONF,,,244,,,,,MER_4
9776,4359,3,REVERSE OSMOSIS EQUIP,,,56,,,,,MER_4
9777,4361,3,OFFICE - PCC,,,106,,,,,MER_4
9778,4362A,156,LOCKERS,,,81,,,,,MER_4
9779,4362C,466,OFFICE,,,84,,,,,MER_4
9780,4362B,156,TOILET,,,79,,,,,MER_4
